unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643187660,2494.22,2494.38,2492.31,2492.31,2494.22,14.43782487,15,2022-01-26 09:01:00,35983.5353017497
1643187720,2493.10,2493.12,2489.90,2489.90,2492.89,3.23027369,5,2022-01-26 09:02:00,8043.058460731001
1643187780,2492.24,2492.37,2492.23,2492.37,2492.23,10.00427978,4,2022-01-26 09:03:00,24934.366795278598
1643187840,2491.51,2491.51,2490.01,2490.01,2490.05,0.62162598,5,2022-01-26 09:04:00,1547.8549064598003
1643187900,2488.97,2490.25,2488.97,2490.25,2489.27,1.19764802,7,2022-01-26 09:05:00,2982.442981805
1643187960,2490.98,2492.25,2490.98,2491.16,2492.20,2.81778753,12,2022-01-26 09:06:00,7019.559583234799
1643188020,2492.72,2493.38,2490.67,2491.32,2492.31,5.54958192,13,2022-01-26 09:07:00,13825.7844289344
1643188080,2492.22,2492.30,2492.22,2492.30,2492.29,2.15648829,3,2022-01-26 09:08:00,5374.615765167
1643188140,2493.47,2494.23,2493.42,2494.23,2493.81,2.20385232,3,2022-01-26 09:09:00,5496.9145721136
1643188200,2495.00,2495.00,2493.52,2493.52,2493.58,4.20109370,2,2022-01-26 09:10:00,10475.511162824001
1643188260,2493.48,2493.48,2492.22,2493.18,2492.88,1.60435102,12,2022-01-26 09:11:00,3999.9358760436
1643188320,2492.74,2492.77,2492.74,2492.77,2492.76,0.62584427,2,2022-01-26 09:12:00,1560.0858209279
1643188380,2493.01,2493.61,2492.66,2493.61,2492.77,10.00400000,7,2022-01-26 09:13:00,24946.07444
1643188440,2493.74,2493.76,2493.74,2493.76,2493.74,5.55440000,5,2022-01-26 09:14:00,13851.340544000002
1643188500,2492.31,2494.28,2492.31,2494.12,2494.19,10.00822534,7,2022-01-26 09:15:00,24961.714985000795
1643188560,2495.34,2495.84,2495.34,2495.84,2495.81,2.09073314,8,2022-01-26 09:16:00,5218.135400137601
1643188620,2495.85,2498.01,2495.85,2497.64,2497.48,36.21069200,34,2022-01-26 09:17:00,90441.27276687999
1643188680,2497.52,2497.68,2497.52,2497.68,2497.58,0.03688039,2,2022-01-26 09:18:00,92.11541249519999
1643188740,2496.83,2496.83,2495.84,2495.90,2495.95,0.48988884,9,2022-01-26 09:19:00,1222.713555756
