unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643239200,36723.9,36743.9,36723.8,36743.9,36726.1,0.01915129,11,2022-01-26 23:20:00,703.693084631
1643239260,36743.9,36800.2,36739.4,36800.2,36751.4,0.52301727,20,2022-01-26 23:21:00,19247.140139453997
1643239320,36800.2,36827.4,36800.2,36827.4,36805.2,1.41615555,14,2022-01-26 23:22:00,52153.32690207
1643239380,36827.4,36829.2,36799.6,36803.1,36826.3,8.59799080,31,2022-01-26 23:23:00,316432.71521148
1643239440,36800.9,36853.1,36800.9,36846.2,36850.4,1.04472328,17,2022-01-26 23:24:00,38494.08291953599
1643239500,36846.3,36846.3,36846.2,36846.2,36846.2,0.22359249,10,2022-01-26 23:25:00,8238.533605038
1643239560,36846.3,36846.9,36821.1,36846.9,36842.2,1.11784274,17,2022-01-26 23:26:00,41189.039656506
1643239620,36846.9,36846.9,36846.9,36846.9,36846.9,0.05710782,5,2022-01-26 23:27:00,2104.246132758
1643239680,36846.9,36846.9,36839.5,36839.5,36841.5,0.22361096,12,2022-01-26 23:28:00,8237.71596092
1643239740,36839.4,36855.4,36824.8,36855.4,36848.7,3.08360362,14,2022-01-26 23:29:00,113647.444856548
1643239800,36855.4,36855.4,36853.5,36853.5,36855.1,0.39089206,29,2022-01-26 23:30:00,14405.740533209999
1643239860,36839.4,36878.1,36839.4,36878.1,36854.5,0.46482179,16,2022-01-26 23:31:00,17141.744453799
1643239920,36878.1,36893.5,36874.6,36893.5,36878.3,0.25849225,13,2022-01-26 23:32:00,9536.683825375
1643239980,36893.5,36893.5,36893.4,36893.5,36893.4,0.07494734,8,2022-01-26 23:33:00,2765.06968829
1643240040,36893.5,36893.5,36865.2,36865.2,36874.7,1.21267397,22,2022-01-26 23:34:00,44705.46843884399
1643240100,36865.2,36874.5,36865.1,36874.5,36872.2,0.14138894,5,2022-01-26 23:35:00,5213.64646803
1643240160,36874.5,36884.1,36874.4,36884.1,36874.8,1.82443326,10,2022-01-26 23:36:00,67292.57880516599
1643240220,36884.2,36897.8,36880.7,36897.8,36884.8,0.51673032,16,2022-01-26 23:37:00,19066.212001296
1643240280,36900.0,36900.0,36850.1,36850.1,36876.4,0.51704348,23,2022-01-26 23:38:00,19053.103942348
1643240340,36850.0,36850.1,36814.2,36814.2,36836.7,0.72672722,19,2022-01-26 23:39:00,26753.881222524
1643240400,36814.1,36816.3,36814.0,36816.3,36814.0,1.50029218,22,2022-01-26 23:40:00,55235.206986534
1643240460,36816.6,36818.6,36815.9,36818.6,36818.3,0.11601203,9,2022-01-26 23:41:00,4271.400527758
1643240520,36820.3,36860.0,36820.3,36859.8,36837.7,1.21281067,19,2022-01-26 23:42:00,44703.95873406601
1643240580,36859.8,36871.4,36850.3,36850.3,36862.5,0.31562234,10,2022-01-26 23:43:00,11630.777915702001
1643240640,36856.0,36856.0,36824.8,36835.0,36848.5,0.46139218,17,2022-01-26 23:44:00,16995.3809503
1643240700,36868.9,36868.9,36866.3,36866.4,36866.4,2.77961357,8,2022-01-26 23:45:00,102474.345717048
